Point,AFTDIA,AFTBF,*FWDDIA,*FWDBF
2285,-0.0294,0.0003,-0.0142,0.0007
2286,-0.0294,0.0003,-0.0142,0.0007
2287,-0.0294,0.0003,-0.0141,0.0007
2288,-0.0294,0.0003,-0.0141,0.0007
2289,-0.0294,0.0003,-0.0141,0.0007
2290,-0.0294,0.0003,-0.0141,0.0007
2291,-0.0294,0.0003,-0.0141,0.0007
2292,-0.0295,0.0003,-0.0140,0.0007
2293,-0.0295,0.0003,-0.0140,0.0007
2294,-0.0295,0.0003,-0.0140,0.0007
2295,-0.0295,0.0003,-0.0140,0.0007
2296,-0.0295,0.0003,-0.0140,0.0007
2297,-0.0295,0.0003,-0.0140,0.0007
2298,-0.0296,0.0003,-0.0140,0.0007
2299,-0.0296,0.0003,-0.0139,0.0007
2300,-0.0296,0.0003,-0.0139,0.0007
2301,-0.0296,0.0003,-0.0139,0.0007
2302,-0.0296,0.0003,-0.0139,0.0007
2303,-0.0296,0.0003,-0.0139,0.0006
2304,-0.0296,0.0003,-0.0139,0.0006
2305,-0.0296,0.0003,-0.0139,0.0006
2306,-0.0297,0.0003,-0.0138,0.0006
2307,-0.0297,0.0003,-0.0138,0.0006
2308,-0.0297,0.0003,-0.0138,0.0006
2309,-0.0297,0.0003,-0.0138,0.0006
2310,-0.0297,0.0003,-0.0138,0.0006
2311,-0.0297,0.0003,-0.0138,0.0006
2312,-0.0297,0.0003,-0.0137,0.0006
2313,-0.0297,0.0003,-0.0137,0.0006
2314,-0.0297,0.0003,-0.0137,0.0006
2315,-0.0297,0.0003,-0.0137,0.0006
2316,-0.0297,0.0003,-0.0136,0.0006
2317,-0.0296,0.0003,-0.0136,0.0006
2318,-0.0296,0.0003,-0.0136,0.0006
2319,-0.0296,0.0003,-0.0136,0.0006
2320,-0.0296,0.0003,-0.0135,0.0006
2321,-0.0296,0.0003,-0.0135,0.0006
2322,-0.0296,0.0003,-0.0135,0.0006
2323,-0.0296,0.0003,-0.0134,0.0006
2324,-0.0296,0.0003,-0.0134,0.0006
2325,-0.0296,0.0003,-0.0134,0.0005
2326,-0.0296,0.0003,-0.0134,0.0005
2327,-0.0295,0.0003,-0.0134,0.0005
2328,-0.0295,0.0003,-0.0133,0.0005
2329,-0.0295,0.0003,-0.0133,0.0005
2330,-0.0295,0.0003,-0.0133,0.0005
2331,-0.0295,0.0003,-0.0133,0.0005
2332,-0.0295,0.0003,-0.0132,0.0005
2333,-0.0295,0.0003,-0.0132,0.0005
2334,-0.0295,0.0003,-0.0132,0.0005
2335,-0.0295,0.0003,-0.0132,0.0005
2336,-0.0295,0.0003,-0.0132,0.0005
2337,-0.0295,0.0003,-0.0131,0.0005
2338,-0.0295,0.0003,-0.0131,0.0005
2339,-0.0295,0.0003,-0.0131,0.0005
2340,-0.0295,0.0003,-0.0131,0.0005
2341,-0.0295,0.0003,-0.0131,0.0005
2342,-0.0295,0.0003,-0.0131,0.0005
2343,-0.0295,0.0003,-0.0130,0.0005
2344,-0.0295,0.0003,-0.0130,0.0005
2345,-0.0295,0.0003,-0.0130,0.0004
2346,-0.0295,0.0003,-0.0130,0.0004
2347,-0.0295,0.0003,-0.0130,0.0004
2348,-0.0294,0.0003,-0.0129,0.0004
2349,-0.0294,0.0003,-0.0129,0.0004
2350,-0.0294,0.0003,-0.0129,0.0004
2351,-0.0294,0.0003,-0.0129,0.0004
2352,-0.0294,0.0003,-0.0129,0.0004
2353,-0.0294,0.0002,-0.0128,0.0004
2354,-0.0294,0.0002,-0.0128,0.0004
2355,-0.0294,0.0002,-0.0128,0.0004
2356,-0.0294,0.0002,-0.0128,0.0004
2357,-0.0293,0.0002,-0.0128,0.0004
2358,-0.0293,0.0002,-0.0127,0.0004
2359,-0.0293,0.0002,-0.0127,0.0004
2360,-0.0293,0.0002,-0.0127,0.0004
2361,-0.0293,0.0002,-0.0127,0.0004
2362,-0.0293,0.0002,-0.0127,0.0004
2363,-0.0292,0.0002,-0.0127,0.0004
2364,-0.0292,0.0002,-0.0126,0.0003
2365,-0.0292,0.0002,-0.0126,0.0003
2366,-0.0292,0.0002,-0.0126,0.0003
2367,-0.0291,0.0002,-0.0126,0.0003
2368,-0.0291,0.0002,-0.0126,0.0003
2369,-0.0291,0.0002,-0.0126,0.0003
2370,-0.0291,0.0002,-0.0125,0.0003
2371,-0.0290,0.0003,-0.0125,0.0003
2372,-0.0290,0.0003,-0.0125,0.0003
2373,-0.0290,0.0003,-0.0125,0.0003
2374,-0.0290,0.0003,-0.0125,0.0003
2375,-0.0289,0.0003,-0.0125,0.0003
2376,-0.0289,0.0003,-0.0125,0.0003
2377,-0.0289,0.0003,-0.0124,0.0003
2378,-0.0289,0.0003,-0.0124,0.0003
2379,-0.0288,0.0003,-0.0124,0.0003
2380,-0.0288,0.0003,-0.0124,0.0003
2381,-0.0288,0.0003,-0.0124,0.0002
2382,-0.0288,0.0003,-0.0124,0.0002
2383,-0.0287,0.0003,-0.0123,0.0002
2384,-0.0287,0.0003,-0.0123,0.0002
2385,-0.0287,0.0003,-0.0123,0.0002
2386,-0.0286,0.0003,-0.0123,0.0002
2387,-0.0286,0.0003,-0.0122,0.0002
2388,-0.0286,0.0003,-0.0122,0.0002
2389,-0.0286,0.0003,-0.0122,0.0002
2390,-0.0285,0.0003,-0.0122,0.0002
2391,-0.0285,0.0003,-0.0121,0.0002
2392,-0.0285,0.0003,-0.0121,0.0002
2393,-0.0284,0.0003,-0.0121,0.0002
2394,-0.0284,0.0003,-0.0121,0.0002
2395,-0.0284,0.0003,-0.0120,0.0002
2396,-0.0283,0.0003,-0.0120,0.0002
2397,-0.0283,0.0003,-0.0120,0.0002
2398,-0.0283,0.0003,-0.0119,0.0002
2399,-0.0283,0.0003,-0.0119,0.0002
2400,-0.0282,0.0003,-0.0119,0.0002
2401,-0.0282,0.0003,-0.0118,0.0002
2402,-0.0282,0.0003,-0.0118,0.0002
2403,-0.0281,0.0003,-0.0118,0.0002
2404,-0.0281,0.0003,-0.0117,0.0002
2405,-0.0281,0.0003,-0.0117,0.0001
2406,-0.0281,0.0003,-0.0117,0.0001
2407,-0.0280,0.0003,-0.0117,0.0001
2408,-0.0280,0.0003,-0.0116,0.0001
2409,-0.0280,0.0003,-0.0116,0.0001
2410,-0.0280,0.0003,-0.0116,0.0001
2411,-0.0280,0.0003,-0.0116,0.0001
2412,-0.0279,0.0003,-0.0115,0.0001
2413,-0.0279,0.0003,-0.0115,0.0001
2414,-0.0279,0.0003,-0.0115,0.0001
2415,-0.0279,0.0003,-0.0115,0.0001
2416,-0.0279,0.0003,-0.0115,0.0001
2417,-0.0279,0.0003,-0.0114,0.0001
2418,-0.0279,0.0003,-0.0114,0.0001
2419,-0.0279,0.0003,-0.0114,0.0001
2420,-0.0278,0.0003,-0.0114,0.0001
2421,-0.0278,0.0003,-0.0114,0.0001
2422,-0.0278,0.0003,-0.0114,0.0000
2423,-0.0278,0.0003,-0.0113,0.0000
2424,-0.0278,0.0003,-0.0113,0.0000
2425,-0.0278,0.0003,-0.0113,0.0000
2426,-0.0278,0.0003,-0.0113,0.0000
2427,-0.0278,0.0003,-0.0113,0.0000
2428,-0.0278,0.0003,-0.0113,0.0000
2429,-0.0278,0.0003,-0.0113,0.0000
2430,-0.0278,0.0003,-0.0112,0.0000
2431,-0.0277,0.0003,-0.0112,0.0000
2432,-0.0277,0.0003,-0.0112,-0.0001
2433,-0.0277,0.0003,-0.0112,-0.0001
2434,-0.0277,0.0003,-0.0112,-0.0001
2435,-0.0277,0.0003,-0.0112,-0.0001
2436,-0.0277,0.0003,-0.0111,-0.0001
2437,-0.0277,0.0003,-0.0111,-0.0001
2438,-0.0276,0.0003,-0.0111,-0.0001
2439,-0.0276,0.0003,-0.0111,-0.0001
2440,-0.0276,0.0003,-0.0111,-0.0001
2441,-0.0276,0.0003,-0.0110,-0.0001
2442,-0.0276,0.0003,-0.0110,-0.0001
2443,-0.0275,0.0003,-0.0110,-0.0001
2444,-0.0275,0.0003,-0.0110,-0.0001
2445,-0.0275,0.0003,-0.0109,-0.0001
2446,-0.0275,0.0003,-0.0109,-0.0001
2447,-0.0275,0.0003,-0.0109,-0.0002
2448,-0.0274,0.0003,-0.0109,-0.0002
2449,-0.0274,0.0003,-0.0109,-0.0002
2450,-0.0274,0.0003,-0.0108,-0.0002
2451,-0.0274,0.0003,-0.0108,-0.0002
2452,-0.0274,0.0003,-0.0108,-0.0002
2453,-0.0273,0.0003,-0.0108,-0.0002
2454,-0.0273,0.0003,-0.0108,-0.0002
2455,-0.0273,0.0003,-0.0107,-0.0002
2456,-0.0273,0.0003,-0.0107,-0.0002
2457,-0.0273,0.0003,-0.0107,-0.0002
2458,-0.0272,0.0003,-0.0107,-0.0002
2459,-0.0272,0.0003,-0.0107,-0.0002
2460,-0.0272,0.0003,-0.0106,-0.0002
2461,-0.0272,0.0003,-0.0106,-0.0002
2462,-0.0272,0.0003,-0.0106,-0.0002
2463,-0.0272,0.0003,-0.0106,-0.0002
2464,-0.0271,0.0003,-0.0106,-0.0002
2465,-0.0271,0.0003,-0.0105,-0.0003
2466,-0.0271,0.0003,-0.0105,-0.0003
2467,-0.0271,0.0003,-0.0105,-0.0003
2468,-0.0271,0.0003,-0.0105,-0.0003
2469,-0.0271,0.0003,-0.0104,-0.0003
2470,-0.0270,0.0003,-0.0104,-0.0003
2471,-0.0270,0.0003,-0.0104,-0.0003
2472,-0.0270,0.0003,-0.0104,-0.0003
2473,-0.0270,0.0003,-0.0104,-0.0003
2474,-0.0270,0.0003,-0.0103,-0.0003
2475,-0.0269,0.0003,-0.0103,-0.0003
2476,-0.0269,0.0003,-0.0103,-0.0003
2477,-0.0269,0.0003,-0.0103,-0.0004
2478,-0.0269,0.0003,-0.0103,-0.0004
2479,-0.0269,0.0003,-0.0102,-0.0004
2480,-0.0268,0.0003,-0.0102,-0.0004
2481,-0.0268,0.0003,-0.0102,-0.0004
2482,-0.0268,0.0003,-0.0102,-0.0004
2483,-0.0268,0.0003,-0.0102,-0.0004
2484,-0.0268,0.0003,-0.0102,-0.0004
2485,-0.0268,0.0003,-0.0102,-0.0004
2486,-0.0268,0.0003,-0.0101,-0.0004
2487,-0.0267,0.0003,-0.0101,-0.0004
2488,-0.0267,0.0003,-0.0101,-0.0004
2489,-0.0267,0.0003,-0.0101,-0.0005
2490,-0.0267,0.0003,-0.0101,-0.0005
2491,-0.0267,0.0003,-0.0101,-0.0005
2492,-0.0267,0.0003,-0.0100,-0.0005
2493,-0.0267,0.0003,-0.0100,-0.0005
2494,-0.0267,0.0003,-0.0100,-0.0005
2495,-0.0267,0.0003,-0.0100,-0.0005
2496,-0.0267,0.0003,-0.0100,-0.0005
2497,-0.0267,0.0003,-0.0099,-0.0005
2498,-0.0267,0.0003,-0.0099,-0.0005
2499,-0.0267,0.0003,-0.0099,-0.0005
2500,-0.0267,0.0003,-0.0099,-0.0005
2501,-0.0267,0.0003,-0.0098,-0.0006
2502,-0.0267,0.0003,-0.0098,-0.0006
2503,-0.0267,0.0003,-0.0098,-0.0006
2504,-0.0267,0.0003,-0.0097,-0.0006
2505,-0.0267,0.0003,-0.0097,-0.0006
2506,-0.0267,0.0003,-0.0097,-0.0006
2507,-0.0267,0.0003,-0.0096,-0.0006
2508,-0.0267,0.0003,-0.0096,-0.0006
2509,-0.0267,0.0003,-0.0095,-0.0006
2510,-0.0267,0.0003,-0.0095,-0.0006
2511,-0.0266,0.0003,-0.0095,-0.0006
2512,-0.0266,0.0003,-0.0094,-0.0006
2513,-0.0266,0.0003,-0.0094,-0.0007
2514,-0.0266,0.0003,-0.0093,-0.0007
2515,-0.0266,0.0003,-0.0093,-0.0007
2516,-0.0266,0.0003,-0.0092,-0.0007
2517,-0.0266,0.0003,-0.0092,-0.0007
2518,-0.0266,0.0003,-0.0092,-0.0007
2519,-0.0266,0.0003,-0.0091,-0.0007
2520,-0.0266,0.0003,-0.0091,-0.0007
2521,-0.0265,0.0003,-0.0090,-0.0007
2522,-0.0265,0.0003,-0.0090,-0.0007
2523,-0.0265,0.0003,-0.0090,-0.0007
2524,-0.0265,0.0002,-0.0089,-0.0007
2525,-0.0265,0.0002,-0.0089,-0.0007
2526,-0.0265,0.0002,-0.0089,-0.0007
2527,-0.0265,0.0002,-0.0088,-0.0007
2528,-0.0264,0.0002,-0.0088,-0.0007
2529,-0.0264,0.0002,-0.0088,-0.0007
2530,-0.0264,0.0002,-0.0087,-0.0008
2531,-0.0264,0.0002,-0.0087,-0.0008
2532,-0.0264,0.0002,-0.0087,-0.0008
2533,-0.0264,0.0002,-0.0087,-0.0008
2534,-0.0264,0.0002,-0.0086,-0.0008
2535,-0.0264,0.0002,-0.0086,-0.0008
2536,-0.0263,0.0002,-0.0086,-0.0008
2537,-0.0263,0.0002,-0.0085,-0.0008
2538,-0.0263,0.0002,-0.0085,-0.0008
2539,-0.0263,0.0002,-0.0085,-0.0008
2540,-0.0263,0.0002,-0.0084,-0.0008
2541,-0.0263,0.0002,-0.0084,-0.0008
2542,-0.0263,0.0002,-0.0084,-0.0008
2543,-0.0263,0.0002,-0.0083,-0.0009
2544,-0.0263,0.0002,-0.0083,-0.0009
2545,-0.0262,0.0002,-0.0083,-0.0009
2546,-0.0262,0.0002,-0.0082,-0.0009
2547,-0.0262,0.0002,-0.0082,-0.0009
2548,-0.0262,0.0002,-0.0081,-0.0009
2549,-0.0262,0.0002,-0.0081,-0.0009
2550,-0.0262,0.0002,-0.0080,-0.0009
2551,-0.0261,0.0002,-0.0080,-0.0009
2552,-0.0261,0.0002,-0.0080,-0.0009
2553,-0.0261,0.0002,-0.0079,-0.0009
2554,-0.0261,0.0002,-0.0079,-0.0009
2555,-0.0261,0.0002,-0.0078,-0.0010
2556,-0.0261,0.0002,-0.0078,-0.0010
2557,-0.0260,0.0002,-0.0077,-0.0010
2558,-0.0260,0.0002,-0.0077,-0.0010
2559,-0.0260,0.0002,-0.0076,-0.0010
2560,-0.0260,0.0002,-0.0076,-0.0010
2561,-0.0260,0.0002,-0.0075,-0.0010
2562,-0.0260,0.0003,-0.0075,-0.0010
2563,-0.0259,0.0003,-0.0075,-0.0010
2564,-0.0259,0.0003,-0.0074,-0.0010
2565,-0.0259,0.0003,-0.0074,-0.0010
2566,-0.0259,0.0003,-0.0073,-0.0010
2567,-0.0259,0.0003,-0.0073,-0.0011
2568,-0.0259,0.0003,-0.0073,-0.0011
2569,-0.0259,0.0003,-0.0072,-0.0011
2570,-0.0258,0.0003,-0.0072,-0.0011
2571,-0.0258,0.0003,-0.0072,-0.0011
2572,-0.0258,0.0003,-0.0072,-0.0011
2573,-0.0258,0.0003,-0.0071,-0.0011
2574,-0.0258,0.0003,-0.0071,-0.0011
2575,-0.0258,0.0003,-0.0071,-0.0011
2576,-0.0258,0.0003,-0.0071,-0.0011
2577,-0.0258,0.0003,-0.0070,-0.0011
2578,-0.0258,0.0003,-0.0070,-0.0011
2579,-0.0257,0.0003,-0.0070,-0.0012
2580,-0.0257,0.0003,-0.0070,-0.0012
2581,-0.0257,0.0003,-0.0070,-0.0012
2582,-0.0257,0.0003,-0.0070,-0.0012
2583,-0.0257,0.0003,-0.0069,-0.0012
2584,-0.0257,0.0003,-0.0069,-0.0012
2585,-0.0257,0.0003,-0.0069,-0.0012
2586,-0.0256,0.0003,-0.0069,-0.0012
2587,-0.0256,0.0003,-0.0069,-0.0012
2588,-0.0256,0.0003,-0.0068,-0.0012
2589,-0.0256,0.0003,-0.0068,-0.0012
2590,-0.0256,0.0003,-0.0068,-0.0012
2591,-0.0255,0.0003,-0.0068,-0.0012
2592,-0.0255,0.0003,-0.0067,-0.0012
2593,-0.0255,0.0003,-0.0067,-0.0013
2594,-0.0255,0.0003,-0.0067,-0.0013
2595,-0.0254,0.0003,-0.0067,-0.0013
2596,-0.0254,0.0003,-0.0066,-0.0013
2597,-0.0254,0.0003,-0.0066,-0.0013
2598,-0.0254,0.0003,-0.0066,-0.0013
2599,-0.0253,0.0003,-0.0066,-0.0013
2600,-0.0253,0.0003,-0.0065,-0.0013
2601,-0.0253,0.0003,-0.0065,-0.0013
2602,-0.0252,0.0003,-0.0065,-0.0013
2603,-0.0252,0.0003,-0.0064,-0.0013
2604,-0.0252,0.0003,-0.0064,-0.0013
2605,-0.0252,0.0003,-0.0064,-0.0013
2606,-0.0251,0.0003,-0.0064,-0.0013
2607,-0.0251,0.0002,-0.0063,-0.0013
2608,-0.0251,0.0002,-0.0063,-0.0013
2609,-0.0251,0.0002,-0.0063,-0.0013
2610,-0.0251,0.0002,-0.0063,-0.0013
2611,-0.0250,0.0002,-0.0062,-0.0014
2612,-0.0250,0.0002,-0.0062,-0.0014
2613,-0.0250,0.0002,-0.0062,-0.0014
2614,-0.0250,0.0002,-0.0062,-0.0014
2615,-0.0250,0.0003,-0.0062,-0.0014
2616,-0.0250,0.0003,-0.0061,-0.0014
2617,-0.0249,0.0003,-0.0061,-0.0014
2618,-0.0249,0.0003,-0.0061,-0.0014
2619,-0.0249,0.0003,-0.0061,-0.0014
2620,-0.0249,0.0003,-0.0061,-0.0014
2621,-0.0249,0.0003,-0.0061,-0.0014
2622,-0.0249,0.0003,-0.0060,-0.0014
2623,-0.0249,0.0003,-0.0060,-0.0014
2624,-0.0249,0.0003,-0.0060,-0.0014
2625,-0.0249,0.0003,-0.0060,-0.0014
2626,-0.0248,0.0003,-0.0060,-0.0014
2627,-0.0248,0.0003,-0.0060,-0.0015
2628,-0.0248,0.0003,-0.0059,-0.0015
2629,-0.0248,0.0003,-0.0059,-0.0015
2630,-0.0248,0.0003,-0.0059,-0.0015
2631,-0.0248,0.0003,-0.0059,-0.0015
2632,-0.0248,0.0003,-0.0059,-0.0015
2633,-0.0248,0.0003,-0.0058,-0.0015
2634,-0.0247,0.0003,-0.0058,-0.0015
2635,-0.0247,0.0003,-0.0058,-0.0015
2636,-0.0247,0.0003,-0.0058,-0.0015
2637,-0.0247,0.0003,-0.0058,-0.0015
2638,-0.0247,0.0003,-0.0057,-0.0015
2639,-0.0247,0.0003,-0.0057,-0.0015
2640,-0.0246,0.0003,-0.0057,-0.0015
2641,-0.0246,0.0003,-0.0057,-0.0015
2642,-0.0246,0.0003,-0.0057,-0.0015
2643,-0.0246,0.0003,-0.0056,-0.0015
2644,-0.0246,0.0003,-0.0056,-0.0015
2645,-0.0245,0.0003,-0.0056,-0.0015
2646,-0.0245,0.0003,-0.0056,-0.0016
2647,-0.0245,0.0003,-0.0056,-0.0016
2648,-0.0245,0.0003,-0.0056,-0.0016
2649,-0.0245,0.0003,-0.0055,-0.0016
2650,-0.0244,0.0003,-0.0055,-0.0016
2651,-0.0244,0.0003,-0.0055,-0.0016
2652,-0.0244,0.0003,-0.0055,-0.0016
2653,-0.0243,0.0003,-0.0055,-0.0016
2654,-0.0243,0.0003,-0.0055,-0.0016
2655,-0.0243,0.0003,-0.0055,-0.0016
2656,-0.0243,0.0003,-0.0055,-0.0016
2657,-0.0242,0.0003,-0.0054,-0.0016
2658,-0.0242,0.0003,-0.0054,-0.0016
2659,-0.0242,0.0003,-0.0054,-0.0016
2660,-0.0241,0.0003,-0.0054,-0.0016
2661,-0.0241,0.0003,-0.0054,-0.0016
2662,-0.0241,0.0003,-0.0054,-0.0016
2663,-0.0241,0.0003,-0.0054,-0.0016
2664,-0.0240,0.0003,-0.0054,-0.0016
2665,-0.0240,0.0003,-0.0054,-0.0016
2666,-0.0240,0.0003,-0.0054,-0.0016
2667,-0.0239,0.0003,-0.0054,-0.0016
2668,-0.0239,0.0003,-0.0054,-0.0016
2669,-0.0238,0.0003,-0.0054,-0.0016
2670,-0.0238,0.0003,-0.0053,-0.0016
2671,-0.0238,0.0003,-0.0053,-0.0016
2672,-0.0237,0.0003,-0.0053,-0.0016
2673,-0.0237,0.0003,-0.0053,-0.0016
2674,-0.0237,0.0003,-0.0053,-0.0016
2675,-0.0236,0.0003,-0.0053,-0.0016
2676,-0.0236,0.0003,-0.0053,-0.0016
2677,-0.0236,0.0003,-0.0053,-0.0016
2678,-0.0236,0.0003,-0.0053,-0.0016
2679,-0.0235,0.0003,-0.0052,-0.0016
2680,-0.0235,0.0002,-0.0052,-0.0016
2681,-0.0235,0.0002,-0.0052,-0.0016
2682,-0.0234,0.0002,-0.0052,-0.0016
2683,-0.0234,0.0002,-0.0052,-0.0016
2684,-0.0234,0.0002,-0.0052,-0.0016
2685,-0.0234,0.0002,-0.0052,-0.0016
2686,-0.0233,0.0002,-0.0052,-0.0016
2687,-0.0233,0.0002,-0.0052,-0.0016
2688,-0.0233,0.0002,-0.0052,-0.0016
2689,-0.0233,0.0002,-0.0052,-0.0016
2690,-0.0232,0.0002,-0.0052,-0.0016
2691,-0.0232,0.0002,-0.0052,-0.0016
2692,-0.0232,0.0002,-0.0051,-0.0016
2693,-0.0232,0.0002,-0.0051,-0.0016
2694,-0.0232,0.0002,-0.0051,-0.0016
2695,-0.0232,0.0002,-0.0051,-0.0016
2696,-0.0231,0.0002,-0.0051,-0.0016
2697,-0.0231,0.0002,-0.0052,-0.0016
2698,-0.0231,0.0002,-0.0052,-0.0016
2699,-0.0231,0.0002,-0.0052,-0.0016
2700,-0.0231,0.0002,-0.0052,-0.0016
2701,-0.0230,0.0002,-0.0052,-0.0016
2702,-0.0230,0.0002,-0.0052,-0.0016
2703,-0.0230,0.0002,-0.0052,-0.0016
2704,-0.0230,0.0002,-0.0052,-0.0016
2705,-0.0230,0.0002,-0.0052,-0.0016
2706,-0.0230,0.0002,-0.0052,-0.0016
2707,-0.0229,0.0002,-0.0052,-0.0016
2708,-0.0229,0.0002,-0.0052,-0.0016
2709,-0.0229,0.0002,-0.0052,-0.0016
2710,-0.0229,0.0002,-0.0052,-0.0016
2711,-0.0229,0.0002,-0.0052,-0.0015
2712,-0.0228,0.0002,-0.0052,-0.0015
2713,-0.0228,0.0002,-0.0052,-0.0015
2714,-0.0228,0.0002,-0.0052,-0.0015
2715,-0.0228,0.0002,-0.0052,-0.0015
2716,-0.0227,0.0002,-0.0052,-0.0015
2717,-0.0227,0.0002,-0.0052,-0.0015
2718,-0.0227,0.0002,-0.0052,-0.0015
2719,-0.0227,0.0002,-0.0052,-0.0015
2720,-0.0226,0.0002,-0.0052,-0.0015
2721,-0.0226,0.0002,-0.0052,-0.0015
2722,-0.0226,0.0002,-0.0052,-0.0015
2723,-0.0225,0.0002,-0.0052,-0.0015
2724,-0.0225,0.0002,-0.0053,-0.0015
2725,-0.0225,0.0002,-0.0053,-0.0014
2726,-0.0225,0.0002,-0.0053,-0.0014
2727,-0.0224,0.0002,-0.0053,-0.0014
2728,-0.0224,0.0002,-0.0053,-0.0014
2729,-0.0224,0.0002,-0.0053,-0.0014
2730,-0.0223,0.0002,-0.0053,-0.0014
2731,-0.0223,0.0002,-0.0053,-0.0014
2732,-0.0223,0.0002,-0.0053,-0.0014
2733,-0.0222,0.0002,-0.0053,-0.0014
2734,-0.0222,0.0002,-0.0053,-0.0014
2735,-0.0222,0.0002,-0.0053,-0.0014
2736,-0.0222,0.0002,-0.0053,-0.0014
2737,-0.0221,0.0002,-0.0054,-0.0013
2738,-0.0221,0.0002,-0.0054,-0.0013
2739,-0.0221,0.0002,-0.0054,-0.0013
2740,-0.0220,0.0002,-0.0054,-0.0013
2741,-0.0220,0.0002,-0.0054,-0.0013
2742,-0.0220,0.0002,-0.0055,-0.0013
2743,-0.0220,0.0002,-0.0055,-0.0013
2744,-0.0219,0.0002,-0.0055,-0.0013
2745,-0.0219,0.0002,-0.0055,-0.0013
2746,-0.0219,0.0002,-0.0056,-0.0013
2747,-0.0218,0.0002,-0.0056,-0.0013
2748,-0.0218,0.0002,-0.0056,-0.0013
2749,-0.0218,0.0002,-0.0057,-0.0013
2750,-0.0218,0.0002,-0.0057,-0.0013
2751,-0.0217,0.0002,-0.0057,-0.0013
2752,-0.0217,0.0002,-0.0057,-0.0013
2753,-0.0217,0.0002,-0.0058,-0.0012
2754,-0.0217,0.0002,-0.0058,-0.0012
2755,-0.0216,0.0002,-0.0058,-0.0012
2756,-0.0216,0.0002,-0.0058,-0.0012
2757,-0.0216,0.0002,-0.0058,-0.0012
2758,-0.0215,0.0002,-0.0059,-0.0012
2759,-0.0215,0.0002,-0.0059,-0.0012
2760,-0.0215,0.0002,-0.0059,-0.0012
2761,-0.0215,0.0002,-0.0059,-0.0012
2762,-0.0214,0.0002,-0.0059,-0.0012
2763,-0.0214,0.0002,-0.0059,-0.0012
2764,-0.0214,0.0002,-0.0060,-0.0012
2765,-0.0214,0.0002,-0.0060,-0.0012
2766,-0.0213,0.0002,-0.0060,-0.0011
2767,-0.0213,0.0002,-0.0060,-0.0011
2768,-0.0213,0.0002,-0.0060,-0.0011
2769,-0.0213,0.0002,-0.0060,-0.0011
2770,-0.0213,0.0002,-0.0060,-0.0011
2771,-0.0212,0.0002,-0.0060,-0.0011
2772,-0.0212,0.0002,-0.0060,-0.0011
2773,-0.0212,0.0002,-0.0060,-0.0011
2774,-0.0212,0.0002,-0.0060,-0.0011
2775,-0.0212,0.0002,-0.0061,-0.0011
2776,-0.0212,0.0002,-0.0061,-0.0011
2777,-0.0211,0.0002,-0.0061,-0.0011
2778,-0.0211,0.0002,-0.0061,-0.0011
2779,-0.0211,0.0002,-0.0061,-0.0010
2780,-0.0211,0.0002,-0.0061,-0.0010
2781,-0.0211,0.0002,-0.0061,-0.0010
2782,-0.0211,0.0002,-0.0061,-0.0010
2783,-0.0211,0.0002,-0.0062,-0.0010
2784,-0.0211,0.0002,-0.0062,-0.0010
2785,-0.0210,0.0002,-0.0062,-0.0010
2786,-0.0210,0.0002,-0.0062,-0.0010
2787,-0.0210,0.0002,-0.0062,-0.0010
2788,-0.0210,0.0002,-0.0062,-0.0010
2789,-0.0210,0.0002,-0.0063,-0.0010
2790,-0.0210,0.0002,-0.0063,-0.0010
2791,-0.0209,0.0002,-0.0063,-0.0010
2792,-0.0209,0.0002,-0.0063,-0.0010
2793,-0.0209,0.0002,-0.0063,-0.0010
2794,-0.0209,0.0002,-0.0063,-0.0010
2795,-0.0208,0.0002,-0.0064,-0.0010
2796,-0.0208,0.0002,-0.0064,-0.0010
2797,-0.0208,0.0002,-0.0064,-0.0010
2798,-0.0208,0.0002,-0.0064,-0.0010
2799,-0.0207,0.0002,-0.0064,-0.0010
2800,-0.0207,0.0002,-0.0064,-0.0010
2801,-0.0207,0.0002,-0.0064,-0.0010
2802,-0.0206,0.0002,-0.0064,-0.0010
2803,-0.0206,0.0002,-0.0064,-0.0010
2804,-0.0206,0.0002,-0.0065,-0.0010
2805,-0.0205,0.0002,-0.0065,-0.0010
2806,-0.0205,0.0002,-0.0065,-0.0010
2807,-0.0205,0.0002,-0.0065,-0.0010
2808,-0.0204,0.0002,-0.0065,-0.0009
2809,-0.0204,0.0002,-0.0065,-0.0009
2810,-0.0204,0.0002,-0.0065,-0.0009
2811,-0.0203,0.0002,-0.0065,-0.0009
2812,-0.0203,0.0002,-0.0065,-0.0009
2813,-0.0203,0.0002,-0.0065,-0.0009
2814,-0.0202,0.0002,-0.0066,-0.0009
2815,-0.0202,0.0002,-0.0066,-0.0009
2816,-0.0202,0.0002,-0.0066,-0.0009
2817,-0.0201,0.0002,-0.0066,-0.0009
2818,-0.0201,0.0002,-0.0066,-0.0009
2819,-0.0201,0.0002,-0.0066,-0.0009
2820,-0.0200,0.0002,-0.0067,-0.0009
2821,-0.0200,0.0002,-0.0067,-0.0009
2822,-0.0200,0.0002,-0.0067,-0.0009
2823,-0.0200,0.0002,-0.0067,-0.0009
2824,-0.0199,0.0002,-0.0067,-0.0009
2825,-0.0199,0.0002,-0.0067,-0.0009
2826,-0.0199,0.0002,-0.0068,-0.0008
