Point,AFTBF,AFTDIA,*FWDBF,*FWDDIA,JCDIA1
3284,0.0096,0.0627,-0.0016,-0.0068,-0.0446
3285,0.0096,0.0624,-0.0016,-0.0068,-0.0444
3286,0.0095,0.0621,-0.0016,-0.0067,-0.0442
3287,0.0095,0.0619,-0.0016,-0.0067,-0.0441
3288,0.0095,0.0616,-0.0016,-0.0067,-0.0439
3289,0.0094,0.0613,-0.0016,-0.0066,-0.0437
3290,0.0094,0.0610,-0.0015,-0.0066,-0.0435
3291,0.0094,0.0607,-0.0015,-0.0065,-0.0433
3292,0.0093,0.0605,-0.0015,-0.0065,-0.0431
3293,0.0093,0.0602,-0.0015,-0.0065,-0.0429
3294,0.0093,0.0599,-0.0015,-0.0064,-0.0427
3295,0.0093,0.0596,-0.0015,-0.0064,-0.0425
3296,0.0092,0.0593,-0.0015,-0.0064,-0.0423
3297,0.0092,0.0591,-0.0015,-0.0063,-0.0421
3298,0.0092,0.0588,-0.0015,-0.0063,-0.0419
3299,0.0091,0.0585,-0.0015,-0.0063,-0.0417
3300,0.0091,0.0582,-0.0015,-0.0063,-0.0415
3301,0.0091,0.0579,-0.0015,-0.0062,-0.0413
3302,0.0090,0.0577,-0.0015,-0.0062,-0.0411
3303,0.0090,0.0574,-0.0015,-0.0062,-0.0409
3304,0.0090,0.0571,-0.0015,-0.0062,-0.0407
3305,0.0089,0.0568,-0.0015,-0.0062,-0.0405
3306,0.0089,0.0565,-0.0015,-0.0062,-0.0403
3307,0.0089,0.0563,-0.0014,-0.0062,-0.0400
3308,0.0088,0.0560,-0.0014,-0.0061,-0.0398
3309,0.0088,0.0557,-0.0014,-0.0061,-0.0396
3310,0.0088,0.0554,-0.0014,-0.0061,-0.0394
3311,0.0087,0.0551,-0.0014,-0.0061,-0.0391
3312,0.0087,0.0548,-0.0014,-0.0061,-0.0389
3313,0.0087,0.0546,-0.0014,-0.0061,-0.0387
3314,0.0087,0.0543,-0.0014,-0.0061,-0.0384
3315,0.0086,0.0540,-0.0014,-0.0061,-0.0382
3316,0.0086,0.0537,-0.0014,-0.0061,-0.0380
3317,0.0086,0.0534,-0.0014,-0.0061,-0.0377
3318,0.0085,0.0531,-0.0014,-0.0061,-0.0375
3319,0.0085,0.0529,-0.0014,-0.0061,-0.0373
3320,0.0085,0.0526,-0.0014,-0.0061,-0.0370
3321,0.0084,0.0523,-0.0014,-0.0060,-0.0368
3322,0.0084,0.0520,-0.0014,-0.0060,-0.0366
3323,0.0084,0.0518,-0.0014,-0.0060,-0.0364
3324,0.0083,0.0515,-0.0013,-0.0060,-0.0362
3325,0.0083,0.0512,-0.0013,-0.0060,-0.0360
3326,0.0083,0.0510,-0.0013,-0.0060,-0.0358
3327,0.0082,0.0507,-0.0013,-0.0060,-0.0356
3328,0.0082,0.0505,-0.0013,-0.0060,-0.0354
3329,0.0082,0.0502,-0.0013,-0.0060,-0.0352
3330,0.0081,0.0500,-0.0013,-0.0060,-0.0351
3331,0.0081,0.0498,-0.0013,-0.0059,-0.0349
3332,0.0081,0.0495,-0.0013,-0.0059,-0.0348
3333,0.0081,0.0493,-0.0013,-0.0059,-0.0346
3334,0.0080,0.0491,-0.0013,-0.0059,-0.0345
3335,0.0080,0.0489,-0.0013,-0.0059,-0.0344
3336,0.0080,0.0487,-0.0013,-0.0059,-0.0343
3337,0.0079,0.0485,-0.0013,-0.0059,-0.0342
3338,0.0079,0.0483,-0.0013,-0.0058,-0.0341
3339,0.0079,0.0481,-0.0013,-0.0058,-0.0340
3340,0.0078,0.0479,-0.0013,-0.0058,-0.0339
3341,0.0078,0.0477,-0.0013,-0.0058,-0.0338
3342,0.0078,0.0475,-0.0013,-0.0057,-0.0338
3343,0.0078,0.0474,-0.0013,-0.0057,-0.0337
3344,0.0077,0.0472,-0.0012,-0.0057,-0.0336
3345,0.0077,0.0470,-0.0012,-0.0056,-0.0336
3346,0.0077,0.0468,-0.0012,-0.0056,-0.0335
3347,0.0076,0.0466,-0.0012,-0.0056,-0.0334
3348,0.0076,0.0465,-0.0012,-0.0055,-0.0334
3349,0.0076,0.0463,-0.0012,-0.0055,-0.0333
3350,0.0075,0.0461,-0.0012,-0.0055,-0.0333
3351,0.0075,0.0459,-0.0012,-0.0054,-0.0332
3352,0.0075,0.0458,-0.0012,-0.0054,-0.0331
3353,0.0074,0.0456,-0.0012,-0.0053,-0.0331
3354,0.0074,0.0454,-0.0012,-0.0053,-0.0330
3355,0.0074,0.0452,-0.0012,-0.0053,-0.0329
3356,0.0074,0.0450,-0.0012,-0.0052,-0.0328
3357,0.0073,0.0448,-0.0012,-0.0052,-0.0328
3358,0.0073,0.0446,-0.0012,-0.0051,-0.0327
3359,0.0073,0.0444,-0.0012,-0.0051,-0.0326
3360,0.0072,0.0442,-0.0012,-0.0050,-0.0325
3361,0.0072,0.0440,-0.0012,-0.0050,-0.0324
3362,0.0072,0.0438,-0.0012,-0.0050,-0.0323
3363,0.0071,0.0436,-0.0012,-0.0049,-0.0322
3364,0.0071,0.0434,-0.0011,-0.0049,-0.0321
3365,0.0071,0.0432,-0.0011,-0.0048,-0.0320
3366,0.0070,0.0430,-0.0011,-0.0048,-0.0319
3367,0.0070,0.0428,-0.0011,-0.0048,-0.0318
3368,0.0070,0.0426,-0.0011,-0.0047,-0.0317
3369,0.0069,0.0424,-0.0011,-0.0047,-0.0316
3370,0.0069,0.0422,-0.0011,-0.0047,-0.0315
3371,0.0069,0.0419,-0.0011,-0.0047,-0.0314
3372,0.0068,0.0417,-0.0011,-0.0046,-0.0313
3373,0.0068,0.0415,-0.0011,-0.0046,-0.0312
3374,0.0068,0.0413,-0.0011,-0.0046,-0.0310
3375,0.0067,0.0411,-0.0011,-0.0046,-0.0309
3376,0.0067,0.0409,-0.0011,-0.0046,-0.0308
3377,0.0067,0.0407,-0.0011,-0.0046,-0.0307
3378,0.0067,0.0405,-0.0011,-0.0045,-0.0306
3379,0.0066,0.0403,-0.0011,-0.0045,-0.0304
3380,0.0066,0.0401,-0.0011,-0.0045,-0.0303
3381,0.0066,0.0399,-0.0011,-0.0045,-0.0302
3382,0.0065,0.0397,-0.0011,-0.0045,-0.0300
3383,0.0065,0.0395,-0.0011,-0.0045,-0.0299
3384,0.0065,0.0393,-0.0011,-0.0045,-0.0297
3385,0.0064,0.0392,-0.0011,-0.0045,-0.0296
3386,0.0064,0.0390,-0.0010,-0.0045,-0.0295
3387,0.0064,0.0388,-0.0010,-0.0045,-0.0293
3388,0.0063,0.0386,-0.0010,-0.0045,-0.0292
3389,0.0063,0.0385,-0.0010,-0.0045,-0.0290
3390,0.0063,0.0383,-0.0010,-0.0045,-0.0288
3391,0.0062,0.0382,-0.0010,-0.0045,-0.0287
3392,0.0062,0.0380,-0.0010,-0.0045,-0.0285
3393,0.0062,0.0379,-0.0010,-0.0044,-0.0283
3394,0.0061,0.0377,-0.0010,-0.0044,-0.0282
3395,0.0061,0.0376,-0.0010,-0.0044,-0.0280
3396,0.0061,0.0374,-0.0010,-0.0044,-0.0278
3397,0.0060,0.0373,-0.0010,-0.0044,-0.0276
3398,0.0060,0.0372,-0.0010,-0.0044,-0.0274
3399,0.0060,0.0370,-0.0010,-0.0044,-0.0272
3400,0.0059,0.0369,-0.0010,-0.0044,-0.0270
3401,0.0059,0.0368,-0.0010,-0.0044,-0.0269
3402,0.0059,0.0367,-0.0010,-0.0044,-0.0267
3403,0.0058,0.0365,-0.0010,-0.0044,-0.0264
3404,0.0058,0.0364,-0.0010,-0.0043,-0.0262
3405,0.0058,0.0363,-0.0010,-0.0043,-0.0260
3406,0.0057,0.0362,-0.0010,-0.0043,-0.0258
3407,0.0057,0.0360,-0.0010,-0.0043,-0.0256
3408,0.0057,0.0359,-0.0010,-0.0043,-0.0254
3409,0.0056,0.0358,-0.0010,-0.0042,-0.0252
3410,0.0056,0.0356,-0.0010,-0.0042,-0.0250
3411,0.0056,0.0355,-0.0010,-0.0042,-0.0248
3412,0.0055,0.0354,-0.0009,-0.0042,-0.0246
3413,0.0055,0.0352,-0.0009,-0.0041,-0.0243
3414,0.0054,0.0351,-0.0009,-0.0041,-0.0241
3415,0.0054,0.0350,-0.0009,-0.0041,-0.0239
3416,0.0054,0.0348,-0.0009,-0.0040,-0.0237
3417,0.0053,0.0346,-0.0009,-0.0040,-0.0235
3418,0.0053,0.0345,-0.0009,-0.0040,-0.0233
3419,0.0053,0.0343,-0.0009,-0.0039,-0.0231
3420,0.0052,0.0342,-0.0009,-0.0039,-0.0229
3421,0.0052,0.0340,-0.0009,-0.0038,-0.0227
3422,0.0052,0.0338,-0.0009,-0.0038,-0.0225
3423,0.0051,0.0336,-0.0009,-0.0037,-0.0223
3424,0.0051,0.0335,-0.0009,-0.0037,-0.0222
3425,0.0050,0.0333,-0.0009,-0.0037,-0.0220
3426,0.0050,0.0331,-0.0009,-0.0036,-0.0218
3427,0.0050,0.0329,-0.0009,-0.0036,-0.0217
3428,0.0049,0.0327,-0.0009,-0.0035,-0.0215
3429,0.0049,0.0325,-0.0009,-0.0035,-0.0214
3430,0.0049,0.0323,-0.0009,-0.0034,-0.0212
3431,0.0048,0.0321,-0.0009,-0.0034,-0.0211
3432,0.0048,0.0319,-0.0009,-0.0034,-0.0210
3433,0.0048,0.0317,-0.0009,-0.0033,-0.0208
3434,0.0047,0.0315,-0.0009,-0.0033,-0.0207
3435,0.0047,0.0313,-0.0009,-0.0033,-0.0206
3436,0.0047,0.0311,-0.0009,-0.0032,-0.0205
3437,0.0046,0.0309,-0.0009,-0.0032,-0.0204
3438,0.0046,0.0307,-0.0009,-0.0032,-0.0203
3439,0.0046,0.0305,-0.0008,-0.0031,-0.0202
3440,0.0045,0.0303,-0.0008,-0.0031,-0.0201
3441,0.0045,0.0301,-0.0008,-0.0031,-0.0200
3442,0.0045,0.0299,-0.0008,-0.0030,-0.0200
3443,0.0045,0.0297,-0.0008,-0.0030,-0.0199
3444,0.0044,0.0295,-0.0008,-0.0030,-0.0198
3445,0.0044,0.0293,-0.0008,-0.0030,-0.0197
3446,0.0044,0.0291,-0.0008,-0.0030,-0.0197
3447,0.0043,0.0289,-0.0008,-0.0029,-0.0196
3448,0.0043,0.0287,-0.0008,-0.0029,-0.0195
3449,0.0043,0.0285,-0.0008,-0.0029,-0.0195
3450,0.0042,0.0284,-0.0008,-0.0029,-0.0194
3451,0.0042,0.0282,-0.0008,-0.0029,-0.0193
3452,0.0042,0.0280,-0.0008,-0.0029,-0.0193
3453,0.0042,0.0278,-0.0008,-0.0028,-0.0192
3454,0.0041,0.0277,-0.0008,-0.0028,-0.0191
3455,0.0041,0.0275,-0.0008,-0.0028,-0.0190
3456,0.0041,0.0273,-0.0008,-0.0028,-0.0190
3457,0.0040,0.0271,-0.0008,-0.0028,-0.0189
3458,0.0040,0.0270,-0.0008,-0.0028,-0.0188
3459,0.0040,0.0268,-0.0008,-0.0028,-0.0187
3460,0.0039,0.0266,-0.0008,-0.0028,-0.0186
3461,0.0039,0.0265,-0.0008,-0.0028,-0.0185
3462,0.0039,0.0263,-0.0008,-0.0028,-0.0184
3463,0.0038,0.0261,-0.0008,-0.0028,-0.0183
3464,0.0038,0.0260,-0.0008,-0.0027,-0.0182
3465,0.0038,0.0258,-0.0008,-0.0027,-0.0181
3466,0.0037,0.0256,-0.0008,-0.0027,-0.0180
3467,0.0037,0.0254,-0.0008,-0.0027,-0.0179
3468,0.0037,0.0252,-0.0008,-0.0027,-0.0178
3469,0.0036,0.0251,-0.0008,-0.0027,-0.0176
3470,0.0036,0.0249,-0.0008,-0.0027,-0.0175
3471,0.0036,0.0247,-0.0008,-0.0027,-0.0174
3472,0.0035,0.0245,-0.0007,-0.0027,-0.0173
3473,0.0035,0.0243,-0.0007,-0.0027,-0.0172
3474,0.0035,0.0241,-0.0007,-0.0027,-0.0170
3475,0.0034,0.0239,-0.0007,-0.0027,-0.0169
3476,0.0034,0.0237,-0.0007,-0.0027,-0.0168
3477,0.0034,0.0235,-0.0007,-0.0027,-0.0166
3478,0.0033,0.0232,-0.0007,-0.0027,-0.0165
3479,0.0033,0.0230,-0.0007,-0.0027,-0.0164
3480,0.0033,0.0228,-0.0007,-0.0026,-0.0162
3481,0.0032,0.0226,-0.0007,-0.0026,-0.0161
3482,0.0032,0.0223,-0.0007,-0.0026,-0.0160
3483,0.0032,0.0221,-0.0007,-0.0026,-0.0158
3484,0.0031,0.0219,-0.0007,-0.0026,-0.0157
3485,0.0031,0.0216,-0.0007,-0.0026,-0.0155
3486,0.0031,0.0214,-0.0007,-0.0025,-0.0154
3487,0.0031,0.0212,-0.0007,-0.0025,-0.0153
3488,0.0030,0.0209,-0.0007,-0.0025,-0.0151
3489,0.0030,0.0207,-0.0007,-0.0025,-0.0150
3490,0.0030,0.0205,-0.0007,-0.0024,-0.0148
3491,0.0030,0.0202,-0.0006,-0.0024,-0.0147
3492,0.0029,0.0200,-0.0006,-0.0024,-0.0146
3493,0.0029,0.0198,-0.0006,-0.0023,-0.0144
3494,0.0029,0.0196,-0.0006,-0.0023,-0.0143
3495,0.0029,0.0193,-0.0006,-0.0023,-0.0141
3496,0.0028,0.0191,-0.0006,-0.0022,-0.0140
3497,0.0028,0.0189,-0.0006,-0.0022,-0.0138
3498,0.0028,0.0187,-0.0006,-0.0022,-0.0137
3499,0.0028,0.0184,-0.0006,-0.0021,-0.0135
3500,0.0027,0.0182,-0.0006,-0.0021,-0.0134
3501,0.0027,0.0180,-0.0006,-0.0021,-0.0132
3502,0.0027,0.0178,-0.0006,-0.0020,-0.0130
3503,0.0027,0.0176,-0.0006,-0.0020,-0.0129
3504,0.0026,0.0174,-0.0005,-0.0020,-0.0127
3505,0.0026,0.0172,-0.0005,-0.0019,-0.0125
3506,0.0026,0.0170,-0.0005,-0.0019,-0.0124
3507,0.0026,0.0168,-0.0005,-0.0019,-0.0122
3508,0.0025,0.0166,-0.0005,-0.0019,-0.0120
3509,0.0025,0.0164,-0.0005,-0.0018,-0.0118
3510,0.0025,0.0162,-0.0005,-0.0018,-0.0116
3511,0.0025,0.0160,-0.0005,-0.0018,-0.0115
3512,0.0024,0.0158,-0.0005,-0.0018,-0.0113
3513,0.0024,0.0156,-0.0005,-0.0018,-0.0111
3514,0.0024,0.0154,-0.0005,-0.0017,-0.0109
3515,0.0024,0.0152,-0.0005,-0.0017,-0.0107
3516,0.0023,0.0150,-0.0005,-0.0017,-0.0105
3517,0.0023,0.0148,-0.0005,-0.0017,-0.0103
3518,0.0023,0.0146,-0.0004,-0.0017,-0.0101
3519,0.0022,0.0144,-0.0004,-0.0017,-0.0099
3520,0.0022,0.0142,-0.0004,-0.0016,-0.0097
3521,0.0022,0.0140,-0.0004,-0.0016,-0.0095
3522,0.0022,0.0138,-0.0004,-0.0016,-0.0093
3523,0.0021,0.0137,-0.0004,-0.0016,-0.0091
3524,0.0021,0.0135,-0.0004,-0.0016,-0.0089
3525,0.0021,0.0133,-0.0004,-0.0016,-0.0088
3526,0.0021,0.0131,-0.0004,-0.0016,-0.0086
3527,0.0020,0.0129,-0.0004,-0.0016,-0.0084
3528,0.0020,0.0127,-0.0004,-0.0016,-0.0083
3529,0.0020,0.0125,-0.0004,-0.0016,-0.0081
3530,0.0019,0.0124,-0.0004,-0.0015,-0.0079
3531,0.0019,0.0122,-0.0004,-0.0015,-0.0078
3532,0.0019,0.0120,-0.0004,-0.0015,-0.0077
3533,0.0019,0.0118,-0.0004,-0.0015,-0.0075
3534,0.0018,0.0117,-0.0004,-0.0015,-0.0074
3535,0.0018,0.0115,-0.0003,-0.0015,-0.0073
3536,0.0018,0.0113,-0.0003,-0.0015,-0.0072
3537,0.0017,0.0112,-0.0003,-0.0015,-0.0071
3538,0.0017,0.0110,-0.0003,-0.0015,-0.0070
3539,0.0017,0.0109,-0.0003,-0.0015,-0.0069
3540,0.0017,0.0107,-0.0003,-0.0015,-0.0068
3541,0.0016,0.0106,-0.0003,-0.0015,-0.0067
3542,0.0016,0.0104,-0.0003,-0.0015,-0.0066
3543,0.0016,0.0103,-0.0003,-0.0015,-0.0065
3544,0.0016,0.0101,-0.0003,-0.0014,-0.0065
3545,0.0015,0.0100,-0.0003,-0.0014,-0.0064
3546,0.0015,0.0098,-0.0003,-0.0014,-0.0063
3547,0.0015,0.0097,-0.0003,-0.0014,-0.0062
3548,0.0015,0.0095,-0.0003,-0.0014,-0.0062
3549,0.0014,0.0094,-0.0002,-0.0014,-0.0061
3550,0.0014,0.0093,-0.0002,-0.0014,-0.0060
3551,0.0014,0.0091,-0.0002,-0.0013,-0.0060
3552,0.0014,0.0090,-0.0002,-0.0013,-0.0059
3553,0.0013,0.0088,-0.0002,-0.0013,-0.0058
3554,0.0013,0.0087,-0.0002,-0.0013,-0.0057
3555,0.0013,0.0085,-0.0002,-0.0012,-0.0056
3556,0.0013,0.0083,-0.0002,-0.0012,-0.0055
3557,0.0012,0.0082,-0.0002,-0.0012,-0.0055
3558,0.0012,0.0080,-0.0002,-0.0011,-0.0054
3559,0.0012,0.0078,-0.0002,-0.0011,-0.0053
3560,0.0011,0.0077,-0.0002,-0.0011,-0.0052
3561,0.0011,0.0075,-0.0002,-0.0010,-0.0051
3562,0.0011,0.0073,-0.0002,-0.0010,-0.0049
3563,0.0011,0.0071,-0.0002,-0.0009,-0.0048
3564,0.0010,0.0069,-0.0002,-0.0009,-0.0047
3565,0.0010,0.0067,-0.0001,-0.0009,-0.0046
3566,0.0010,0.0065,-0.0001,-0.0008,-0.0045
3567,0.0010,0.0063,-0.0001,-0.0008,-0.0044
3568,0.0009,0.0061,-0.0001,-0.0007,-0.0042
3569,0.0009,0.0059,-0.0001,-0.0007,-0.0041
3570,0.0009,0.0057,-0.0001,-0.0007,-0.0040
3571,0.0008,0.0055,-0.0001,-0.0006,-0.0039
3572,0.0008,0.0053,-0.0001,-0.0006,-0.0037
3573,0.0008,0.0051,-0.0001,-0.0006,-0.0036
3574,0.0008,0.0049,-0.0001,-0.0005,-0.0035
3575,0.0007,0.0046,-0.0001,-0.0005,-0.0034
3576,0.0007,0.0044,-0.0001,-0.0005,-0.0032
3577,0.0007,0.0042,-0.0001,-0.0004,-0.0031
3578,0.0006,0.0040,-0.0001,-0.0004,-0.0030
3579,0.0006,0.0038,-0.0001,-0.0004,-0.0028
3580,0.0006,0.0036,-0.0001,-0.0004,-0.0027
3581,0.0006,0.0034,-0.0001,-0.0004,-0.0026
3582,0.0005,0.0032,-0.0001,-0.0003,-0.0025
3583,0.0005,0.0030,-0.0001,-0.0003,-0.0024
3584,0.0005,0.0028,-0.0001,-0.0003,-0.0022
3585,0.0004,0.0026,-0.0001,-0.0003,-0.0021
3586,0.0004,0.0025,-0.0001,-0.0003,-0.0020
3587,0.0004,0.0023,0.0000,-0.0002,-0.0019
3588,0.0004,0.0021,0.0000,-0.0002,-0.0017
3589,0.0003,0.0019,0.0000,-0.0002,-0.0016
3590,0.0003,0.0018,0.0000,-0.0002,-0.0015
3591,0.0003,0.0016,0.0000,-0.0002,-0.0014
3592,0.0003,0.0014,0.0000,-0.0002,-0.0012
3593,0.0002,0.0013,0.0000,-0.0001,-0.0011
3594,0.0002,0.0011,0.0000,-0.0001,-0.0010
3595,0.0002,0.0009,0.0000,-0.0001,-0.0008
3596,0.0001,0.0008,0.0000,-0.0001,-0.0007
3597,0.0001,0.0006,0.0000,-0.0001,-0.0006
3598,0.0001,0.0005,0.0000,-0.0001,-0.0004
3599,0.0001,0.0003,0.0000,0.0000,-0.0003
3600,0.0000,0.0002,0.0000,0.0000,-0.0001
